uid,year,abatement_tonnes,capex_usd,opex_usd_year,cum_capex_usd,cum_opex_usd
C046,2033,448048.0,1790570000.0,30930080.89,15091990000.0,248462220.44
C046,2034,448047.0,2046380000.0,30999645.390000004,17138370000.0,279461865.83
C046,2035,448048.0,1790570000.0,31201040.83,18928940000.0,310662906.65999997
C046,2036,448048.0,1790570000.0,30930080.89,20719510000.0,341592987.54999995
C046,2037,448047.0,2046380000.0,31022863.770000003,22765890000.0,372615851.31999993
C046,2038,448048.0,1790570000.0,31177822.45,24556460000.0,403793673.7699999
C046,2039,448047.0,1790570000.0,30929994.63,26347030000.0,434723668.3999999
C046,2040,448048.0,2046380000.0,31046168.41,28393410000.0,465769836.80999994
C046,2041,448048.0,1790570000.0,31154604.07,30183980000.0,496924440.87999994
C046,2042,448047.0,2046380000.0,30948022.71,32230360000.0,527872463.5899999
C046,2043,448048.0,1790570000.0,31252663.509999998,34020930000.0,559125127.0999999
C046,2044,448047.0,1790570000.0,30929994.630000003,35811500000.0,590055121.7299999
C046,2045,448048.0,2046380000.0,30971327.35,37857880000.0,621026449.0799999
C046,2046,448048.0,1790570000.0,31229445.13,39648450000.0,652255894.2099999
C046,2047,448047.0,1790570000.0,30929994.63,41439020000.0,683185888.8399999
C046,2048,448048.0,2046380000.0,30994545.73,43485400000.0,714180434.5699999
C046,2049,448047.0,1790570000.0,31206140.490000002,45275970000.0,745386575.06
C046,2050,448048.0,1790570000.0,30930080.89,47066540000.0,776316655.9499999
C047,2025,0.0,0.0,0.0,0.0,0.0
C047,2026,581902.0,2298130000.0,42711237.93,2298130000.0,42711237.93
C047,2027,581904.0,2298130000.0,42711237.93,4596260000.0,85422475.86
C047,2028,581902.0,2298130000.0,42711237.93,6894390000.0,128133713.78999999
C047,2029,581904.0,2298130000.0,42711237.93,9192520000.0,170844951.72
C047,2030,581902.0,2298130000.0,42711237.93,11490650000.0,213556189.65
C047,2031,581902.0,2298130000.0,42711237.93,13788780000.0,256267427.58
C047,2032,581904.0,2298130000.0,42711237.93,16086910000.0,298978665.51
C047,2033,581902.0,2298130000.0,42711237.93,18385040000.0,341689903.44
C047,2034,581904.0,2298130000.0,42711237.93,20683170000.0,384401141.37
C047,2035,581902.0,2298130000.0,42711237.93,22981300000.0,427112379.3
C047,2036,581902.0,2298130000.0,42711237.93,25279430000.0,469823617.23
C047,2037,581904.0,2298130000.0,42711237.93,27577560000.0,512534855.16
C047,2038,581902.0,2298130000.0,42711237.93,29875690000.0,555246093.09
C047,2039,581904.0,2298130000.0,42711237.93,32173820000.0,597957331.02
C047,2040,581902.0,2298130000.0,42711237.93,34471950000.0,640668568.9499999
C047,2041,581902.0,2298130000.0,42711237.93,36770080000.0,683379806.8799999
C047,2042,581904.0,2298130000.0,42711237.93,39068210000.0,726091044.8099998
C047,2043,581902.0,2298130000.0,42711237.93,41366340000.0,768802282.7399998
C047,2044,581904.0,2298130000.0,42711237.93,43664470000.0,811513520.6699997
C047,2045,581902.0,2298130000.0,42711237.93,45962600000.0,854224758.5999997
C047,2046,581902.0,2298130000.0,42711237.93,48260730000.0,896935996.5299996
C047,2047,581904.0,2298130000.0,42711237.93,50558860000.0,939647234.4599996
C047,2048,581902.0,2298130000.0,42711237.93,52856990000.0,982358472.3899995
C047,2049,581904.0,2298130000.0,42711237.93,55155120000.0,1025069710.3199995
C047,2050,581902.0,2298130000.0,42711237.93,57453250000.0,1067780948.2499994
C048,2025,0.0,0.0,0.0,0.0,0.0
C048,2026,27500.0,356210000.0,1345850.0,356210000.0,1345850.0
C048,2027,27500.0,0.0,1345850.0,356210000.0,2691700.0
C048,2028,27500.0,0.0,1345850.0,356210000.0,4037550.0
C048,2029,27500.0,0.0,1345850.0,356210000.0,5383400.0
C048,2030,27500.0,356210000.0,1345850.0,712420000.0,6729250.0
C048,2031,27500.0,0.0,1345850.0,712420000.0,8075100.0
C048,2032,27500.0,0.0,1345850.0,712420000.0,9420950.0
C048,2033,27500.0,0.0,1345850.0,712420000.0,10766800.0
C048,2034,27500.0,356210000.0,1345850.0,1068630000.0,12112650.0
C048,2035,27500.0,0.0,1345850.0,1068630000.0,13458500.0
C048,2036,27500.0,0.0,1345850.0,1068630000.0,14804350.0
C048,2037,27500.0,0.0,1345850.0,1068630000.0,16150200.0
C048,2038,27500.0,0.0,1345850.0,1068630000.0,17496050.0
C048,2039,27500.0,356210000.0,1345850.0,1424840000.0,18841900.0
C048,2040,27500.0,0.0,1345850.0,1424840000.0,20187750.0
C048,2041,27500.0,0.0,1345850.0,1424840000.0,21533600.0
C048,2042,27500.0,0.0,1345850.0,1424840000.0,22879450.0
C048,2043,27500.0,356210000.0,1345850.0,1781050000.0,24225300.0
C048,2044,27500.0,0.0,1345850.0,1781050000.0,25571150.0
C048,2045,27500.0,0.0,1345850.0,1781050000.0,26917000.0
C048,2046,27500.0,0.0,1345850.0,1781050000.0,28262850.0
C048,2047,27500.0,356210000.0,1345849.9999999998,2137260000.0,29608700.0
C048,2048,27500.0,0.0,1345850.0,2137260000.0,30954550.0
C048,2049,27500.0,0.0,1345850.0,2137260000.0,32300400.0
C048,2050,27500.0,0.0,1345850.0,2137260000.0,33646250.0
C049,2025,0.0,0.0,0.0,0.0,0.0
C049,2026,195801.0,1337150000.0,9241491.91,1337150000.0,9241491.91
C049,2027,202527.0,1337150000.0,9768272.23,2674300000.0,19009764.14
C049,2028,209367.0,1337150000.0,10303981.030000001,4011450000.0,29313745.17
C049,2029,216326.0,1790570000.0,10892147.93,5802020000.0,40205893.1
C049,2030,223401.0,631170000.0,18579172.080000002,6433190000.0,58785065.18000001
C049,2031,230596.0,1011270000.0,8662832.23,7444460000.0,67447897.41000001
C049,2032,237914.0,1790570000.0,12568718.12,9235030000.0,80016615.53000002
C049,2033,245355.0,631170000.0,18449153.91,9866200000.0,98465769.44000001
C049,2034,252919.0,1790570000.0,12061468.71,11656770000.0,110527238.15
C049,2035,260612.0,631170000.0,19607943.080000002,12287940000.0,130135181.23
C049,2036,268433.0,1790570000.0,13556986.000000002,14078510000.0,143692167.23000002
C049,2037,276384.0,631170000.0,19162696.810000002,14709680000.0,162854864.04000002
C049,2038,284468.0,1790570000.0,16745904.09,16500250000.0,179600768.13000003
C049,2039,292685.0,1011270000.0,18040676.01,17511520000.0,197641444.14000002
C049,2040,301038.0,1790570000.0,18052302.57,19302090000.0,215693746.71
C049,2041,309529.0,1337150000.0,19171634.650000002,20639240000.0,234865381.36
C049,2042,318160.0,1790570000.0,19535739.310000002,22429810000.0,254401120.67000002
C049,2043,326932.0,1337150000.0,20513334.590000004,23766960000.0,274914455.26
C049,2044,335849.0,1790570000.0,21221075.29,25557530000.0,296135530.55
C049,2045,344910.0,1790570000.0,22033397.009999998,27348100000.0,318168927.56
C049,2046,354120.0,1337150000.0,22941830.310000002,28685250000.0,341110757.87
C049,2047,363479.0,1790570000.0,23521180.25,30475820000.0,364631938.12
C049,2048,372989.0,1790570000.0,24455491.55,32266390000.0,389087429.67
C049,2049,382654.0,1790570000.0,25289194.45,34056960000.0,414376624.12
C049,2050,392475.0,1790570000.0,26136353.910000004,35847530000.0,440512978.03000003
C050,2025,0.0,0.0,0.0,0.0,0.0
C050,2026,98276.0,447590000.0,8925277.02,447590000.0,8925277.02
C050,2027,98275.0,447590000.0,8925277.02,895180000.0,17850554.04
C050,2028,98276.0,447590000.0,8925277.02,1342770000.0,26775831.06
C050,2029,98275.0,447590000.0,8925277.02,1790360000.0,35701108.08
C050,2030,98276.0,447590000.0,8925277.02,2237950000.0,44626385.099999994
C050,2031,98276.0,447590000.0,8925277.02,2685540000.0,53551662.11999999
C050,2032,98275.0,447590000.0,8925277.02,3133130000.0,62476939.139999986
C050,2033,98276.0,447590000.0,8925277.02,3580720000.0,71402216.15999998
C050,2034,98275.0,447590000.0,8925277.02,4028310000.0,80327493.17999998
C050,2035,98276.0,447590000.0,8925277.02,4475900000.0,89252770.19999997
C050,2036,98276.0,447590000.0,8925277.02,4923490000.0,98178047.21999997
C050,2037,98275.0,447590000.0,8925277.02,5371080000.0,107103324.23999996
C050,2038,98276.0,447590000.0,8925277.02,5818670000.0,116028601.25999996
C050,2039,98275.0,447590000.0,8925277.02,6266260000.0,124953878.27999996
C050,2040,98276.0,447590000.0,8925277.02,6713850000.0,133879155.29999995
C050,2041,98276.0,447590000.0,8925277.02,7161440000.0,142804432.31999996
C050,2042,98275.0,447590000.0,8925277.02,7609030000.0,151729709.33999997
C050,2043,98276.0,447590000.0,8925277.02,8056620000.0,160654986.35999998
C050,2044,98275.0,447590000.0,8925277.02,8504210000.0,169580263.38
C050,2045,98276.0,447590000.0,8925277.02,8951800000.0,178505540.4
C050,2046,98276.0,447590000.0,8925277.02,9399390000.0,187430817.42000002
C050,2047,98275.0,447590000.0,8925277.02,9846980000.0,196356094.44000003
C050,2048,98276.0,447590000.0,8925277.02,10294570000.0,205281371.46000004
C050,2049,98275.0,447590000.0,8925277.02,10742160000.0,214206648.48000005
C050,2050,98276.0,447590000.0,8925277.02,11189750000.0,223131925.50000006
