uid,sector,country,year,risk_scenario,total_emissions_tonnes,emissions_abated,price_of_carbon,carbon_cost_total_usd,carbon_cost_avoided_usd,abated_tonnes_cost
C027,Utilities,Australia,2037,High Risk,24600000,0,112.40552631578976,2765175947.37,0.0,0.0
C027,Utilities,Australia,2038,Low Risk,24600000,0,39.182631578947394,963892736.84,0.0,0.0
C027,Utilities,Australia,2038,Medium Risk,24600000,0,60.248421052631784,1482111157.89,0.0,0.0
C027,Utilities,Australia,2038,High Risk,24600000,0,119.17368421052743,2931672631.58,0.0,0.0
C027,Utilities,Australia,2039,Low Risk,24600000,0,39.761315789473656,978128368.42,0.0,0.0
C027,Utilities,Australia,2039,Medium Risk,24600000,0,62.319210526316056,1533052578.95,0.0,0.0
C027,Utilities,Australia,2039,High Risk,24600000,0,125.94184210526328,3098169315.79,0.0,0.0
C027,Utilities,Australia,2040,Low Risk,24600000,0,40.33999999999992,992364000.0,0.0,0.0
C027,Utilities,Australia,2040,Medium Risk,24600000,0,64.39000000000033,1583994000.0,0.0,0.0
C027,Utilities,Australia,2040,High Risk,24600000,0,132.71000000000095,3264666000.0,0.0,0.0
C027,Utilities,Australia,2041,Low Risk,24600000,0,40.91868421052618,1006599631.58,0.0,0.0
C027,Utilities,Australia,2041,Medium Risk,24600000,0,66.46078947368369,1634935421.05,0.0,0.0
C027,Utilities,Australia,2041,High Risk,24600000,0,139.4781578947368,3431162684.21,0.0,0.0
C027,Utilities,Australia,2042,Low Risk,24600000,0,41.49736842105267,1020835263.16,0.0,0.0
C027,Utilities,Australia,2042,Medium Risk,24600000,0,68.53157894736796,1685876842.11,0.0,0.0
C027,Utilities,Australia,2042,High Risk,24600000,0,146.24631578947447,3597659368.42,0.0,0.0
C027,Utilities,Australia,2043,Low Risk,24600000,0,42.07605263157893,1035070894.74,0.0,0.0
C027,Utilities,Australia,2043,Medium Risk,24600000,0,70.60236842105223,1736818263.16,0.0,0.0
C027,Utilities,Australia,2043,High Risk,24600000,0,153.01447368421032,3764156052.63,0.0,0.0
C027,Utilities,Australia,2044,Low Risk,24600000,0,42.654736842105194,1049306526.32,0.0,0.0
C027,Utilities,Australia,2044,Medium Risk,24600000,0,72.6731578947365,1787759684.21,0.0,0.0
C027,Utilities,Australia,2044,High Risk,24600000,0,159.78263157894798,3930652736.84,0.0,0.0
C027,Utilities,Australia,2045,Low Risk,24600000,0,43.233421052631456,1063542157.89,0.0,0.0
C027,Utilities,Australia,2045,Medium Risk,24600000,0,74.74394736842078,1838701105.26,0.0,0.0
C027,Utilities,Australia,2045,High Risk,24600000,0,166.55078947368384,4097149421.05,0.0,0.0
C027,Utilities,Australia,2046,Low Risk,24600000,0,43.812105263157946,1077777789.47,0.0,0.0
C027,Utilities,Australia,2046,Medium Risk,24600000,0,76.81473684210505,1889642526.32,0.0,0.0
C027,Utilities,Australia,2046,High Risk,24600000,0,173.3189473684215,4263646105.26,0.0,0.0
C027,Utilities,Australia,2047,Low Risk,24600000,0,44.39078947368421,1092013421.05,0.0,0.0
C027,Utilities,Australia,2047,Medium Risk,24600000,0,78.88552631578932,1940583947.37,0.0,0.0
C027,Utilities,Australia,2047,High Risk,24600000,0,180.08710526315735,4430142789.47,0.0,0.0
C027,Utilities,Australia,2048,Low Risk,24600000,0,44.96947368421047,1106249052.63,0.0,0.0
C027,Utilities,Australia,2048,Medium Risk,24600000,0,80.95631578947359,1991525368.42,0.0,0.0
C027,Utilities,Australia,2048,High Risk,24600000,0,186.85526315789502,4596639473.68,0.0,0.0
C027,Utilities,Australia,2049,Low Risk,24600000,0,45.54815789473673,1120484684.21,0.0,0.0
C027,Utilities,Australia,2049,Medium Risk,24600000,0,83.02710526315786,2042466789.47,0.0,0.0
C027,Utilities,Australia,2049,High Risk,24600000,0,193.6234210526327,4763136157.89,0.0,0.0
C027,Utilities,Australia,2050,Low Risk,24600000,0,46.126842105262995,1134720315.79,0.0,0.0
C027,Utilities,Australia,2050,Medium Risk,24600000,0,85.09789473684214,2093408210.53,0.0,0.0
C027,Utilities,Australia,2050,High Risk,24600000,0,200.39157894736854,4929632842.11,0.0,0.0
C028,Utilities,Australia,2025,Low Risk,16080000,0,31.659736842105303,509088568.42,0.0,0.0
C028,Utilities,Australia,2025,Medium Risk,16080000,0,33.32815789473716,535916778.95,0.0,0.0
C028,Utilities,Australia,2025,High Risk,16080000,0,31.18763157894682,501497115.79,0.0,0.0
C028,Utilities,Australia,2026,Low Risk,15378912,7010880,32.238421052631566,495791840.39,226019701.39,226019701.39
C028,Utilities,Australia,2026,Medium Risk,15378912,7010880,35.39894736842052,544397296.47,248177772.13,248177772.13
C028,Utilities,Australia,2026,High Risk,15378912,7010880,37.95578947368449,583718746.21,266103485.31,266103485.31
C028,Utilities,Australia,2027,Low Risk,14677824,7010880,32.81710526315783,481683695.24,230076786.95,230076786.95
C028,Utilities,Australia,2027,Medium Risk,14677824,7010880,37.469736842104794,549974202.69,262695828.63,262695828.63
C028,Utilities,Australia,2027,High Risk,14677824,7010880,44.72394736842216,656450228.06,313554228.13,313554228.13
C028,Utilities,Australia,2028,Low Risk,13976736,7010880,33.39578947368409,466764132.99,234133872.51,234133872.51
C028,Utilities,Australia,2028,Medium Risk,13976736,7010880,39.540526315789066,552647497.62,277213885.14,277213885.14
C028,Utilities,Australia,2028,High Risk,13976736,7010880,51.49210526315801,719691561.35,361004970.95,361004970.95
C028,Utilities,Australia,2029,Low Risk,13275648,7010880,33.97447368421058,451033153.62,238190958.06,238190958.06
C028,Utilities,Australia,2029,Medium Risk,13275648,7010880,41.61131578947334,552417181.24,291731941.64,291731941.64
C028,Utilities,Australia,2029,High Risk,13275648,7010880,58.26026315789568,773442746.07,408455713.77,408455713.77
C028,Utilities,Australia,2030,Low Risk,12574560,7010880,34.55315789473684,434490757.14,242248043.62,242248043.62
C028,Utilities,Australia,2030,Medium Risk,12574560,7010880,43.68210526315761,549283253.56,306249998.15,306249998.15
C028,Utilities,Australia,2030,High Risk,12574560,7010880,65.02842105263153,817703782.23,455906456.59,455906456.59
C028,Utilities,Australia,2031,Low Risk,12574560,0,35.131842105263104,441767456.46,0.0,0.0
C028,Utilities,Australia,2031,Medium Risk,12574560,0,45.75289473684188,575322520.04,0.0,0.0
C028,Utilities,Australia,2031,High Risk,12574560,0,71.7965789473692,902810389.77,0.0,0.0
C028,Utilities,Australia,2032,Low Risk,12574560,0,35.710526315789366,449044155.79,0.0,0.0
C028,Utilities,Australia,2032,Medium Risk,12574560,0,47.82368421052615,601361786.53,0.0,0.0
C028,Utilities,Australia,2032,High Risk,12574560,0,78.56473684210505,987916997.31,0.0,0.0
C028,Utilities,Australia,2033,Low Risk,12574560,0,36.28921052631563,456320855.12,0.0,0.0
C028,Utilities,Australia,2033,Medium Risk,12574560,0,49.894473684210425,627401053.01,0.0,0.0
C028,Utilities,Australia,2033,High Risk,12574560,0,85.33289473684272,1073023604.84,0.0,0.0
C028,Utilities,Australia,2034,Low Risk,12574560,0,36.86789473684212,463597554.44,0.0,0.0
C028,Utilities,Australia,2034,Medium Risk,12574560,0,51.9652631578947,653440319.49,0.0,0.0
C028,Utilities,Australia,2034,High Risk,12574560,0,92.10105263157857,1158130212.38,0.0,0.0
C028,Utilities,Australia,2035,Low Risk,12574560,0,37.44657894736838,470874253.77,0.0,0.0
C028,Utilities,Australia,2035,Medium Risk,12574560,0,54.03605263157897,679479585.98,0.0,0.0
C028,Utilities,Australia,2035,High Risk,12574560,0,98.86921052631624,1243236819.92,0.0,0.0
C028,Utilities,Australia,2036,Low Risk,12574560,0,38.02526315789464,478150953.09,0.0,0.0
C028,Utilities,Australia,2036,Medium Risk,12574560,0,56.10684210526324,705518852.46,0.0,0.0
C028,Utilities,Australia,2036,High Risk,12574560,0,105.63736842105209,1328343427.45,0.0,0.0
C028,Utilities,Australia,2037,Low Risk,12574560,0,38.603947368420904,485427652.42,0.0,0.0
C028,Utilities,Australia,2037,Medium Risk,12574560,0,58.17763157894751,731558118.95,0.0,0.0
C028,Utilities,Australia,2037,High Risk,12574560,0,112.40552631578976,1413450034.99,0.0,0.0
C028,Utilities,Australia,2038,Low Risk,12574560,0,39.182631578947394,492704351.75,0.0,0.0
C028,Utilities,Australia,2038,Medium Risk,12574560,0,60.248421052631784,757597385.43,0.0,0.0
C028,Utilities,Australia,2038,High Risk,12574560,0,119.17368421052743,1498556642.53,0.0,0.0
C028,Utilities,Australia,2039,Low Risk,12574560,0,39.761315789473656,499981051.07,0.0,0.0
C028,Utilities,Australia,2039,Medium Risk,12574560,0,62.319210526316056,783636651.92,0.0,0.0
C028,Utilities,Australia,2039,High Risk,12574560,0,125.94184210526328,1583663250.06,0.0,0.0
C028,Utilities,Australia,2040,Low Risk,12574560,0,40.33999999999992,507257750.4,0.0,0.0
C028,Utilities,Australia,2040,Medium Risk,12574560,0,64.39000000000033,809675918.4,0.0,0.0
C028,Utilities,Australia,2040,High Risk,12574560,0,132.71000000000095,1668769857.6,0.0,0.0
C028,Utilities,Australia,2041,Low Risk,12574560,0,40.91868421052618,514534449.73,0.0,0.0
C028,Utilities,Australia,2041,Medium Risk,12574560,0,66.46078947368369,835715184.88,0.0,0.0
C028,Utilities,Australia,2041,High Risk,12574560,0,139.4781578947368,1753876465.14,0.0,0.0
C028,Utilities,Australia,2042,Low Risk,12574560,0,41.49736842105267,521811149.05,0.0,0.0
C028,Utilities,Australia,2042,Medium Risk,12574560,0,68.53157894736796,861754451.37,0.0,0.0
C028,Utilities,Australia,2042,High Risk,12574560,0,146.24631578947447,1838983072.67,0.0,0.0
C028,Utilities,Australia,2043,Low Risk,12574560,0,42.07605263157893,529087848.38,0.0,0.0
C028,Utilities,Australia,2043,Medium Risk,12574560,0,70.60236842105223,887793717.85,0.0,0.0
C028,Utilities,Australia,2043,High Risk,12574560,0,153.01447368421032,1924089680.21,0.0,0.0
C028,Utilities,Australia,2044,Low Risk,12574560,0,42.654736842105194,536364547.71,0.0,0.0
C028,Utilities,Australia,2044,Medium Risk,12574560,0,72.6731578947365,913832984.34,0.0,0.0
C028,Utilities,Australia,2044,High Risk,12574560,0,159.78263157894798,2009196287.75,0.0,0.0
C028,Utilities,Australia,2045,Low Risk,12574560,0,43.233421052631456,543641247.03,0.0,0.0
C028,Utilities,Australia,2045,Medium Risk,12574560,0,74.74394736842078,939872250.82,0.0,0.0
C028,Utilities,Australia,2045,High Risk,12574560,0,166.55078947368384,2094302895.28,0.0,0.0
C028,Utilities,Australia,2046,Low Risk,12574560,0,43.812105263157946,550917946.36,0.0,0.0
C028,Utilities,Australia,2046,Medium Risk,12574560,0,76.81473684210505,965911517.31,0.0,0.0
C028,Utilities,Australia,2046,High Risk,12574560,0,173.3189473684215,2179409502.82,0.0,0.0
C028,Utilities,Australia,2047,Low Risk,12574560,0,44.39078947368421,558194645.68,0.0,0.0
C028,Utilities,Australia,2047,Medium Risk,12574560,0,78.88552631578932,991950783.79,0.0,0.0
C028,Utilities,Australia,2047,High Risk,12574560,0,180.08710526315735,2264516110.36,0.0,0.0
C028,Utilities,Australia,2048,Low Risk,12574560,0,44.96947368421047,565471345.01,0.0,0.0
C028,Utilities,Australia,2048,Medium Risk,12574560,0,80.95631578947359,1017990050.27,0.0,0.0
C028,Utilities,Australia,2048,High Risk,12574560,0,186.85526315789502,2349622717.89,0.0,0.0
C028,Utilities,Australia,2049,Low Risk,12574560,0,45.54815789473673,572748044.34,0.0,0.0
C028,Utilities,Australia,2049,Medium Risk,12574560,0,83.02710526315786,1044029316.76,0.0,0.0
C028,Utilities,Australia,2049,High Risk,12574560,0,193.6234210526327,2434729325.43,0.0,0.0
C028,Utilities,Australia,2050,Low Risk,12574560,0,46.126842105262995,580024743.66,0.0,0.0
C028,Utilities,Australia,2050,Medium Risk,12574560,0,85.09789473684214,1070068583.24,0.0,0.0
C028,Utilities,Australia,2050,High Risk,12574560,0,200.39157894736854,2519835932.97,0.0,0.0
C029,Consumer Discretionary,Global,2025,Low Risk,44320000,0,25.56815789473694,1133180757.89,0.0,0.0
C029,Consumer Discretionary,Global,2025,Medium Risk,44320000,0,26.0863157894737,1156145515.79,0.0,0.0
C029,Consumer Discretionary,Global,2025,High Risk,44320000,0,27.946578947368835,1238592378.95,0.0,0.0
C029,Consumer Discretionary,Global,2026,Low Risk,41315104,30048960,26.07894736842104,1077454422.74,783645246.32,783645246.32
C029,Consumer Discretionary,Global,2026,Medium Risk,41315104,30048960,28.3878947368421,1172848823.39,853026713.43,853026713.43
C029,Consumer Discretionary,Global,2026,High Risk,41315104,30048960,32.519473684211334,1343545437.29,977176363.96,977176363.96
C029,Consumer Discretionary,Global,2027,Low Risk,38310208,30048960,26.589736842105367,1018658349.09,798993938.78,798993938.78
C029,Consumer Discretionary,Global,2027,Medium Risk,38310208,30048960,30.689473684210498,1175720120.25,922186767.16,922186767.16
C029,Consumer Discretionary,Global,2027,High Risk,38310208,30048960,37.092368421053834,1421016349.42,1114587094.99,1114587094.99
C029,Consumer Discretionary,Global,2028,Low Risk,35305312,30048960,27.100526315789466,956792536.94,814342631.24,814342631.24
C029,Consumer Discretionary,Global,2028,Medium Risk,35305312,30048960,32.991052631578896,1164759406.37,991346820.88,991346820.88
C029,Consumer Discretionary,Global,2028,High Risk,35305312,30048960,41.665263157894515,1471005115.35,1251997826.02,1251997826.02
C029,Consumer Discretionary,Global,2029,Low Risk,32300416,30048960,27.611315789473792,891856986.31,829691323.71,829691323.71
C029,Consumer Discretionary,Global,2029,Medium Risk,32300416,30048960,35.2926315789482,1139966681.73,1060506874.61,1060506874.61
C029,Consumer Discretionary,Global,2029,High Risk,32300416,30048960,46.238157894737014,1493511735.07,1389408557.05,1389408557.05
C029,Consumer Discretionary,Global,2030,Low Risk,29295520,30048960,28.12210526315789,823851697.18,845040016.17,845040016.17
C029,Consumer Discretionary,Global,2030,Medium Risk,29295520,30048960,37.5942105263166,1101341946.36,1129666928.34,1129666928.34
C029,Consumer Discretionary,Global,2030,High Risk,29295520,30048960,50.811052631579514,1488536208.59,1526819288.08,1526819288.08
C029,Consumer Discretionary,Global,2031,Low Risk,29295520,0,28.632894736842218,838815540.42,0.0,0.0
C029,Consumer Discretionary,Global,2031,Medium Risk,29295520,0,39.895789473685,1168767898.44,0.0,0.0
C029,Consumer Discretionary,Global,2031,High Risk,29295520,0,55.383947368422014,1622501537.81,0.0,0.0
C029,Consumer Discretionary,Global,2032,Low Risk,29295520,0,29.143684210526317,853779383.66,0.0,0.0
C029,Consumer Discretionary,Global,2032,Medium Risk,29295520,0,42.1973684210534,1236193850.53,0.0,0.0
C029,Consumer Discretionary,Global,2032,High Risk,29295520,0,59.956842105262695,1756466867.03,0.0,0.0
C029,Consumer Discretionary,Global,2033,Low Risk,29295520,0,29.654473684210643,868743226.91,0.0,0.0
C029,Consumer Discretionary,Global,2033,Medium Risk,29295520,0,44.498947368421796,1303619802.61,0.0,0.0
C029,Consumer Discretionary,Global,2033,High Risk,29295520,0,64.5297368421052,1890432196.25,0.0,0.0
C029,Consumer Discretionary,Global,2034,Low Risk,29295520,0,30.165263157894742,883707070.15,0.0,0.0
C029,Consumer Discretionary,Global,2034,Medium Risk,29295520,0,46.800526315790194,1371045754.69,0.0,0.0
C029,Consumer Discretionary,Global,2034,High Risk,29295520,0,69.1026315789477,2024397525.47,0.0,0.0
C029,Consumer Discretionary,Global,2035,Low Risk,29295520,0,30.67605263157907,898670913.39,0.0,0.0
C029,Consumer Discretionary,Global,2035,Medium Risk,29295520,0,49.10210526315859,1438471706.78,0.0,0.0
C029,Consumer Discretionary,Global,2035,High Risk,29295520,0,73.6755263157902,2158362854.69,0.0,0.0
C029,Consumer Discretionary,Global,2036,Low Risk,29295520,0,31.186842105263167,913634756.63,0.0,0.0
C029,Consumer Discretionary,Global,2036,Medium Risk,29295520,0,51.40368421052699,1505897658.86,0.0,0.0
C029,Consumer Discretionary,Global,2036,High Risk,29295520,0,78.2484210526327,2292328183.92,0.0,0.0
C029,Consumer Discretionary,Global,2037,Low Risk,29295520,0,31.697631578947494,928598599.87,0.0,0.0
C029,Consumer Discretionary,Global,2037,Medium Risk,29295520,0,53.70526315789539,1573323610.95,0.0,0.0
C029,Consumer Discretionary,Global,2037,High Risk,29295520,0,82.82131578947337,2426293513.14,0.0,0.0
C029,Consumer Discretionary,Global,2038,Low Risk,29295520,0,32.20842105263159,943562443.12,0.0,0.0
C029,Consumer Discretionary,Global,2038,Medium Risk,29295520,0,56.006842105263786,1640749563.03,0.0,0.0
C029,Consumer Discretionary,Global,2038,High Risk,29295520,0,87.39421052631587,2560258842.36,0.0,0.0
C029,Consumer Discretionary,Global,2039,Low Risk,29295520,0,32.71921052631592,958526286.36,0.0,0.0
C029,Consumer Discretionary,Global,2039,Medium Risk,29295520,0,58.308421052632184,1708175515.12,0.0,0.0
C029,Consumer Discretionary,Global,2039,High Risk,29295520,0,91.96710526315837,2694224171.58,0.0,0.0
C029,Consumer Discretionary,Global,2040,Low Risk,29295520,0,33.23000000000002,973490129.6,0.0,0.0
C029,Consumer Discretionary,Global,2040,Medium Risk,29295520,0,60.61000000000058,1775601467.2,0.0,0.0
C029,Consumer Discretionary,Global,2040,High Risk,29295520,0,96.54000000000087,2828189500.8,0.0,0.0
C029,Consumer Discretionary,Global,2041,Low Risk,29295520,0,33.740789473684345,988453972.84,0.0,0.0
C029,Consumer Discretionary,Global,2041,Medium Risk,29295520,0,62.91157894736898,1843027419.28,0.0,0.0
C029,Consumer Discretionary,Global,2041,High Risk,29295520,0,101.11289473684337,2962154830.02,0.0,0.0
C029,Consumer Discretionary,Global,2042,Low Risk,29295520,0,34.25157894736844,1003417816.08,0.0,0.0
C029,Consumer Discretionary,Global,2042,Medium Risk,29295520,0,65.21315789473738,1910453371.37,0.0,0.0
C029,Consumer Discretionary,Global,2042,High Risk,29295520,0,105.68578947368405,3096120159.24,0.0,0.0
C029,Consumer Discretionary,Global,2043,Low Risk,29295520,0,34.76236842105277,1018381659.33,0.0,0.0
C029,Consumer Discretionary,Global,2043,Medium Risk,29295520,0,67.51473684210578,1977879323.45,0.0,0.0
C029,Consumer Discretionary,Global,2043,High Risk,29295520,0,110.25868421052655,3230085488.46,0.0,0.0
C029,Consumer Discretionary,Global,2044,Low Risk,29295520,0,35.27315789473687,1033345502.57,0.0,0.0
C029,Consumer Discretionary,Global,2044,Medium Risk,29295520,0,69.81631578947417,2045305275.54,0.0,0.0
C029,Consumer Discretionary,Global,2044,High Risk,29295520,0,114.83157894736905,3364050817.68,0.0,0.0
C029,Consumer Discretionary,Global,2045,Low Risk,29295520,0,35.783947368421195,1048309345.81,0.0,0.0
C029,Consumer Discretionary,Global,2045,Medium Risk,29295520,0,72.11789473684257,2112731227.62,0.0,0.0
C029,Consumer Discretionary,Global,2045,High Risk,29295520,0,119.40447368421155,3498016146.91,0.0,0.0
C029,Consumer Discretionary,Global,2046,Low Risk,29295520,0,36.294736842105294,1063273189.05,0.0,0.0
C029,Consumer Discretionary,Global,2046,Medium Risk,29295520,0,74.41947368421097,2180157179.71,0.0,0.0
C029,Consumer Discretionary,Global,2046,High Risk,29295520,0,123.97736842105223,3631981476.13,0.0,0.0
C029,Consumer Discretionary,Global,2047,Low Risk,29295520,0,36.80552631578962,1078237032.29,0.0,0.0
C029,Consumer Discretionary,Global,2047,Medium Risk,29295520,0,76.72105263157937,2247583131.79,0.0,0.0
C029,Consumer Discretionary,Global,2047,High Risk,29295520,0,128.55026315789473,3765946805.35,0.0,0.0
C029,Consumer Discretionary,Global,2048,Low Risk,29295520,0,37.31631578947372,1093200875.54,0.0,0.0
C029,Consumer Discretionary,Global,2048,Medium Risk,29295520,0,79.02263157894777,2315009083.87,0.0,0.0
C029,Consumer Discretionary,Global,2048,High Risk,29295520,0,133.12315789473723,3899912134.57,0.0,0.0
C029,Consumer Discretionary,Global,2049,Low Risk,29295520,0,37.82710526315782,1108164718.78,0.0,0.0
C029,Consumer Discretionary,Global,2049,Medium Risk,29295520,0,81.32421052631616,2382435035.96,0.0,0.0
C029,Consumer Discretionary,Global,2049,High Risk,29295520,0,137.69605263157973,4033877463.79,0.0,0.0
C029,Consumer Discretionary,Global,2050,Low Risk,29295520,0,38.337894736842145,1123128562.02,0.0,0.0
C029,Consumer Discretionary,Global,2050,Medium Risk,29295520,0,83.62578947368456,2449860988.04,0.0,0.0
C029,Consumer Discretionary,Global,2050,High Risk,29295520,0,142.26894736842223,4167842793.01,0.0,0.0
C030,Utilities,USA,2025,Low Risk,16220000,0,46.34684210526325,751745778.95,0.0,0.0
C030,Utilities,USA,2025,Medium Risk,16220000,0,43.73421052631602,709368894.74,0.0,0.0
C030,Utilities,USA,2025,High Risk,16220000,0,45.64815789473505,740413121.05,0.0,0.0
C030,Utilities,USA,2026,Low Risk,15954224,2657760,47.00105263157889,749865321.92,124917517.64,124917517.64
C030,Utilities,USA,2026,Medium Risk,15954224,2657760,47.51526315789488,758069151.84,126284165.81,126284165.81
C030,Utilities,USA,2026,High Risk,15954224,2657760,54.79894736842107,874274681.28,145642450.36,145642450.36
C030,Utilities,USA,2027,Low Risk,15688448,2657760,47.65526315789475,747637117.98,126656252.21,126656252.21
C030,Utilities,USA,2027,Medium Risk,15688448,2657760,51.29631578947374,804759582.85,136333296.25,136333296.25
C030,Utilities,USA,2027,High Risk,15688448,2657760,63.94973684210345,1003272121.06,169963052.59,169963052.59
C030,Utilities,USA,2028,Low Risk,15422672,2657760,48.309473684210616,745061167.12,128394986.78,128394986.78
C030,Utilities,USA,2028,Medium Risk,15422672,2657760,55.0773684210526,849440187.78,146382426.69,146382426.69
C030,Utilities,USA,2028,High Risk,15422672,2657760,73.10052631578947,1127405440.4,194283654.82,194283654.82
C030,Utilities,USA,2029,Low Risk,15156896,2657760,48.96368421052625,742137469.36,130133721.35,130133721.35
C030,Utilities,USA,2029,Medium Risk,15156896,2657760,58.858421052631456,892110966.62,156431557.14,156431557.14
C030,Utilities,USA,2029,High Risk,15156896,2657760,82.25131578947185,1246674639.28,218604257.05,218604257.05
C030,Utilities,USA,2030,Low Risk,14891120,2657760,49.61789473684212,738866024.67,131872455.92,131872455.92
C030,Utilities,USA,2030,Medium Risk,14891120,2657760,62.639473684210316,932771919.37,166480687.58,166480687.58
C030,Utilities,USA,2030,High Risk,14891120,2657760,91.40210526315786,1361079717.73,242924859.28,242924859.28
C030,Utilities,USA,2031,Low Risk,14891120,0,50.27210526315798,748607952.13,0.0,0.0
C030,Utilities,USA,2031,Medium Risk,14891120,0,66.42052631578917,989076027.83,0.0,0.0
C030,Utilities,USA,2031,High Risk,14891120,0,100.55289473684024,1497345221.87,0.0,0.0
C030,Utilities,USA,2032,Low Risk,14891120,0,50.92631578947362,758349879.58,0.0,0.0
C030,Utilities,USA,2032,Medium Risk,14891120,0,70.20157894736803,1045380136.29,0.0,0.0
C030,Utilities,USA,2032,High Risk,14891120,0,109.70368421052626,1633610726.02,0.0,0.0
C030,Utilities,USA,2033,Low Risk,14891120,0,51.580526315789484,768091807.03,0.0,0.0
C030,Utilities,USA,2033,Medium Risk,14891120,0,73.9826315789478,1101684244.76,0.0,0.0
C030,Utilities,USA,2033,High Risk,14891120,0,118.85447368420864,1769876230.17,0.0,0.0
C030,Utilities,USA,2034,Low Risk,14891120,0,52.23473684210535,777833734.48,0.0,0.0
C030,Utilities,USA,2034,Medium Risk,14891120,0,77.76368421052666,1157988353.22,0.0,0.0
C030,Utilities,USA,2034,High Risk,14891120,0,128.00526315789466,1906141734.32,0.0,0.0
C030,Utilities,USA,2035,Low Risk,14891120,0,52.888947368420986,787575661.94,0.0,0.0
C030,Utilities,USA,2035,Medium Risk,14891120,0,81.54473684210552,1214292461.68,0.0,0.0
C030,Utilities,USA,2035,High Risk,14891120,0,137.15605263157704,2042407238.46,0.0,0.0
C030,Utilities,USA,2036,Low Risk,14891120,0,53.54315789473685,797317589.39,0.0,0.0
C030,Utilities,USA,2036,Medium Risk,14891120,0,85.32578947368438,1270596570.15,0.0,0.0
C030,Utilities,USA,2036,High Risk,14891120,0,146.30684210526306,2178672742.61,0.0,0.0
C030,Utilities,USA,2037,Low Risk,14891120,0,54.197368421052715,807059516.84,0.0,0.0
C030,Utilities,USA,2037,Medium Risk,14891120,0,89.10684210526324,1326900678.61,0.0,0.0
C030,Utilities,USA,2037,High Risk,14891120,0,155.45763157894544,2314938246.76,0.0,0.0
C030,Utilities,USA,2038,Low Risk,14891120,0,54.85157894736835,816801444.29,0.0,0.0
C030,Utilities,USA,2038,Medium Risk,14891120,0,92.8878947368421,1383204787.07,0.0,0.0
C030,Utilities,USA,2038,High Risk,14891120,0,164.60842105263146,2451203750.91,0.0,0.0
C030,Utilities,USA,2039,Low Risk,14891120,0,55.50578947368422,826543371.75,0.0,0.0
C030,Utilities,USA,2039,Medium Risk,14891120,0,96.66894736842096,1439508895.54,0.0,0.0
C030,Utilities,USA,2039,High Risk,14891120,0,173.75921052631384,2587469255.05,0.0,0.0
C030,Utilities,USA,2040,Low Risk,14891120,0,56.16000000000008,836285299.2,0.0,0.0
C030,Utilities,USA,2040,Medium Risk,14891120,0,100.44999999999982,1495813004.0,0.0,0.0
C030,Utilities,USA,2040,High Risk,14891120,0,182.90999999999985,2723734759.2,0.0,0.0
C030,Utilities,USA,2041,Low Risk,14891120,0,56.81421052631572,846027226.65,0.0,0.0
C030,Utilities,USA,2041,Medium Risk,14891120,0,104.23105263157868,1552117112.46,0.0,0.0
C030,Utilities,USA,2041,High Risk,14891120,0,192.06078947368223,2860000263.35,0.0,0.0
C030,Utilities,USA,2042,Low Risk,14891120,0,57.468421052631584,855769154.11,0.0,0.0
C030,Utilities,USA,2042,Medium Risk,14891120,0,108.01210526315754,1608421220.93,0.0,0.0
C030,Utilities,USA,2042,High Risk,14891120,0,201.21157894736825,2996265767.49,0.0,0.0
C030,Utilities,USA,2043,Low Risk,14891120,0,58.12263157894745,865511081.56,0.0,0.0
C030,Utilities,USA,2043,Medium Risk,14891120,0,111.7931578947373,1664725329.39,0.0,0.0
C030,Utilities,USA,2043,High Risk,14891120,0,210.36236842105063,3132531271.64,0.0,0.0
C030,Utilities,USA,2044,Low Risk,14891120,0,58.776842105263086,875253009.01,0.0,0.0
C030,Utilities,USA,2044,Medium Risk,14891120,0,115.57421052631616,1721029437.85,0.0,0.0
C030,Utilities,USA,2044,High Risk,14891120,0,219.51315789473665,3268796775.79,0.0,0.0
C030,Utilities,USA,2045,Low Risk,14891120,0,59.43105263157895,884994936.46,0.0,0.0
C030,Utilities,USA,2045,Medium Risk,14891120,0,119.35526315789502,1777333546.32,0.0,0.0
C030,Utilities,USA,2045,High Risk,14891120,0,228.66394736841903,3405062279.94,0.0,0.0
C030,Utilities,USA,2046,Low Risk,14891120,0,60.085263157894815,894736863.92,0.0,0.0
C030,Utilities,USA,2046,Medium Risk,14891120,0,123.13631578947388,1833637654.78,0.0,0.0
C030,Utilities,USA,2046,High Risk,14891120,0,237.81473684210505,3541327784.08,0.0,0.0
C030,Utilities,USA,2047,Low Risk,14891120,0,60.73947368421045,904478791.37,0.0,0.0
C030,Utilities,USA,2047,Medium Risk,14891120,0,126.91736842105274,1889941763.24,0.0,0.0
C030,Utilities,USA,2047,High Risk,14891120,0,246.96552631578743,3677593288.23,0.0,0.0
C030,Utilities,USA,2048,Low Risk,14891120,0,61.39368421052632,914220718.82,0.0,0.0
C030,Utilities,USA,2048,Medium Risk,14891120,0,130.6984210526316,1946245871.71,0.0,0.0
C030,Utilities,USA,2048,High Risk,14891120,0,256.11631578947345,3813858792.38,0.0,0.0
C030,Utilities,USA,2049,Low Risk,14891120,0,62.04789473684218,923962646.27,0.0,0.0
C030,Utilities,USA,2049,Medium Risk,14891120,0,134.47947368421046,2002549980.17,0.0,0.0
