uid,year,region,gics_sector,abatement_tonnes,capex_usd,opex_usd_year,cum_capex_usd,cum_opex_usd,technology_used,plant_capacity_built_this_year
C024,2028,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,10885048.24,Grid-scale Battery Storage,0
C024,2029,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,14513458.08,Grid-scale Battery Storage,0
C024,2030,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,18141777.28,Grid-scale Battery Storage,0
C024,2031,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,21770096.48,Grid-scale Battery Storage,0
C024,2032,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,25398506.32,Grid-scale Battery Storage,0
C024,2033,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,29026825.52,Grid-scale Battery Storage,0
C024,2034,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,32655235.36,Grid-scale Battery Storage,0
C024,2035,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,36283554.56,Grid-scale Battery Storage,0
C024,2036,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,39911873.760000005,Grid-scale Battery Storage,0
C024,2037,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,43540283.60000001,Grid-scale Battery Storage,0
C024,2038,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,47168602.80000001,Grid-scale Battery Storage,0
C024,2039,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,50797012.640000015,Grid-scale Battery Storage,0
C024,2040,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,54425331.84000002,Grid-scale Battery Storage,0
C024,2041,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,58053651.04000002,Grid-scale Battery Storage,0
C024,2042,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,61682060.880000025,Grid-scale Battery Storage,0
C024,2043,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,65310380.08000003,Grid-scale Battery Storage,0
C024,2044,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,68938789.92000003,Grid-scale Battery Storage,0
C024,2045,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,72567109.12000003,Grid-scale Battery Storage,0
C024,2046,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,76195428.32000004,Grid-scale Battery Storage,0
C024,2047,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,79823838.16000004,Grid-scale Battery Storage,0
C024,2048,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,83452157.36000004,Grid-scale Battery Storage,0
C024,2049,Brazil,Utilities,40031.0,0.0,3628409.84,255810000.0,87080567.20000005,Grid-scale Battery Storage,0
C024,2050,Brazil,Utilities,40030.0,0.0,3628319.2,255810000.0,90708886.40000005,Grid-scale Battery Storage,0
C025,2025,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C025,2026,Australia,IT,1516984.0,2298130000.0,42711237.93,2298130000.0,42711237.93,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C025,2027,Australia,IT,1516984.0,2298130000.0,85422475.86000001,4596260000.0,128133713.79000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C025,2028,Australia,IT,1516984.0,1696090000.0,120862040.05000001,6292350000.0,248995753.84000003,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,486100
C025,2029,Australia,IT,1516984.0,0.0,117461779.13,6292350000.0,366457532.97,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification,0
C025,2030,Australia,IT,1516984.0,0.0,117461779.13,6292350000.0,483919312.1,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification,0
C025,2031,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2032,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2033,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2034,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2035,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2036,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2037,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2038,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2039,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2040,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2041,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2042,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2043,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2044,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2045,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2046,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2047,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2048,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2049,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C025,2050,Australia,IT,0.0,0.0,0.0,6292350000.0,483919312.1,,0
C027,2025,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2026,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2027,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2028,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2029,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2030,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2031,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2032,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2033,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2034,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2035,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2036,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2037,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2038,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2039,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2040,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2041,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2042,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2043,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2044,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2045,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2046,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2047,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2048,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2049,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C027,2050,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C028,2025,Australia,IT,0.0,0.0,0.0,0.0,0.0,,0
C028,2026,Australia,IT,701088.0,2298130000.0,42711237.93,2298130000.0,42711237.93,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C028,2027,Australia,IT,701088.0,530820000.0,54373015.669999994,2828950000.0,97084253.6,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage,255178
C028,2028,Australia,IT,701088.0,0.0,56736107.550000004,2828950000.0,153820361.15,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C028,2029,Australia,IT,701088.0,0.0,56736107.550000004,2828950000.0,210556468.70000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C028,2030,Australia,IT,701088.0,0.0,56736107.550000004,2828950000.0,267292576.25000003,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power,0
C028,2031,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2032,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2033,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2034,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2035,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2036,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2037,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2038,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2039,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2040,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2041,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2042,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2043,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2044,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2045,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2046,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2047,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2048,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2049,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C028,2050,Australia,IT,0.0,0.0,0.0,2828950000.0,267292576.25000003,,0
C029,2025,Global,Consumer Discretionary,0.0,0.0,0.0,0.0,0.0,,0
C029,2026,Global,Consumer Discretionary,3004896.0,193100000.0,1687459.92,193100000.0,1687459.92,Heat Pumps; EV Fleet Transition,22024
C029,2027,Global,Consumer Discretionary,3004896.0,193100000.0,3374919.84,386200000.0,5062379.76,Heat Pumps; EV Fleet Transition; Heat Pumps; EV Fleet Transition,22024
C029,2028,Global,Consumer Discretionary,3004896.0,193100000.0,5062379.76,579300000.0,10124759.52,Heat Pumps; EV Fleet Transition; Heat Pumps; EV Fleet Transition,22024
C029,2029,Global,Consumer Discretionary,3004896.0,193100000.0,6749839.68,772400000.0,16874599.2,Heat Pumps; EV Fleet Transition; Heat Pumps; EV Fleet Transition,22024
C029,2030,Global,Consumer Discretionary,3004896.0,193100000.0,8437299.6,965500000.0,25311898.799999997,Heat Pumps; EV Fleet Transition; Heat Pumps; EV Fleet Transition,22024
C029,2031,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2032,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2033,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2034,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2035,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2036,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2037,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2038,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2039,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2040,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2041,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2042,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2043,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2044,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2045,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2046,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2047,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2048,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2049,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C029,2050,Global,Consumer Discretionary,0.0,0.0,0.0,965500000.0,25311898.799999997,,0
C030,2025,USA,Real Estate,0.0,0.0,0.0,0.0,0.0,,0
C030,2026,USA,Real Estate,265776.0,652530000.0,22059355.92,652530000.0,22059355.92,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel,293780
C030,2027,USA,Real Estate,265776.0,0.0,22059355.92,652530000.0,44118711.84,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel,0
C030,2028,USA,Real Estate,265776.0,0.0,22059355.92,652530000.0,66178067.760000005,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel,0
C030,2029,USA,Real Estate,265776.0,0.0,22059355.92,652530000.0,88237423.68,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel,0
C030,2030,USA,Real Estate,265776.0,0.0,22059355.92,652530000.0,110296779.60000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel,0
C030,2031,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2032,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2033,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2034,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2035,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2036,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2037,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2038,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2039,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2040,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2041,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2042,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2043,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2044,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2045,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2046,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2047,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2048,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2049,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C030,2050,USA,Real Estate,0.0,0.0,0.0,652530000.0,110296779.60000001,,0
C031,2025,Unknown,Industrials,0.0,0.0,0.0,0.0,0.0,,0
C031,2026,Unknown,Industrials,220149.0,170920000.0,2745748.74,170920000.0,2745748.74,Energy Efficiency Upgrades; Electrification of Equipment,53030
C031,2027,Unknown,Industrials,220148.0,170920000.0,5491497.48,341840000.0,8237246.220000001,Energy Efficiency Upgrades; Electrification of Equipment; Energy Efficiency Upgrades; Electrification of Equipment,53030
C031,2028,Unknown,Industrials,220148.0,170920000.0,8237246.220000001,512760000.0,16474492.440000001,Energy Efficiency Upgrades; Electrification of Equipment; Energy Efficiency Upgrades; Electrification of Equipment,53030
C031,2029,Unknown,Industrials,220148.0,170920000.0,10982994.96,683680000.0,27457487.400000002,Energy Efficiency Upgrades; Electrification of Equipment; Energy Efficiency Upgrades; Electrification of Equipment,53030
C031,2030,Unknown,Industrials,220149.0,77400000.0,11360598.83,761080000.0,38818086.230000004,Energy Efficiency Upgrades; Electrification of Equipment; Energy Efficiency Upgrades,39466
C031,2031,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,49595214.34,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2032,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,60372276.86,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2033,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,71149339.38,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2034,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,81926401.89999999,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2035,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,92703530.00999999,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2036,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,103480658.11999999,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2037,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,114257720.63999999,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2038,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,125034783.15999998,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2039,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,135811845.67999998,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2040,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,146588973.78999996,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2041,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,157366101.89999998,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2042,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,168143164.42,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2043,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,178920226.94,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2044,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,189697289.46,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2045,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,200474417.57,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2046,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,211251545.68,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2047,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,222028608.20000002,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2048,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,232805670.72000003,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2049,Unknown,Industrials,220148.0,0.0,10777062.52,761080000.0,243582733.24000004,Energy Efficiency Upgrades; Electrification of Equipment,0
C031,2050,Unknown,Industrials,220149.0,0.0,10777128.11,761080000.0,254359861.35000002,Energy Efficiency Upgrades; Electrification of Equipment,0
C032,2025,Global,Materials,0.0,0.0,0.0,0.0,0.0,,0
C032,2026,Global,Materials,16307.0,121710000.0,2455671.13,121710000.0,2455671.13,Hydrogen Fuel,38602
C032,2027,Global,Materials,16307.0,0.0,2455671.13,121710000.0,4911342.26,Hydrogen Fuel,0
C032,2028,Global,Materials,16308.0,0.0,2455821.72,121710000.0,7367163.98,Hydrogen Fuel,0
C032,2029,Global,Materials,16307.0,0.0,2455671.13,121710000.0,9822835.11,Hydrogen Fuel,0
C032,2030,Global,Materials,16307.0,0.0,2455671.13,121710000.0,12278506.239999998,Hydrogen Fuel,0
C032,2031,Global,Materials,16307.0,0.0,2455671.13,121710000.0,14734177.369999997,Hydrogen Fuel,0
C032,2032,Global,Materials,16307.0,0.0,2455671.13,121710000.0,17189848.499999996,Hydrogen Fuel,0
C032,2033,Global,Materials,16308.0,0.0,2455821.72,121710000.0,19645670.219999995,Hydrogen Fuel,0
C032,2034,Global,Materials,16307.0,0.0,2455671.13,121710000.0,22101341.349999994,Hydrogen Fuel,0
C032,2035,Global,Materials,16307.0,0.0,2455671.13,121710000.0,24557012.479999993,Hydrogen Fuel,0
C032,2036,Global,Materials,16307.0,0.0,2455671.13,121710000.0,27012683.609999992,Hydrogen Fuel,0
C032,2037,Global,Materials,16307.0,0.0,2455671.13,121710000.0,29468354.73999999,Hydrogen Fuel,0
C032,2038,Global,Materials,16308.0,0.0,2455821.72,121710000.0,31924176.45999999,Hydrogen Fuel,0
C032,2039,Global,Materials,16307.0,0.0,2455671.13,121710000.0,34379847.58999999,Hydrogen Fuel,0
C032,2040,Global,Materials,16307.0,0.0,2455671.13,121710000.0,36835518.71999999,Hydrogen Fuel,0
C032,2041,Global,Materials,16307.0,0.0,2455671.13,121710000.0,39291189.849999994,Hydrogen Fuel,0
C032,2042,Global,Materials,16307.0,0.0,2455671.13,121710000.0,41746860.98,Hydrogen Fuel,0
C032,2043,Global,Materials,16308.0,0.0,2455821.72,121710000.0,44202682.699999996,Hydrogen Fuel,0
C032,2044,Global,Materials,16307.0,0.0,2455671.13,121710000.0,46658353.83,Hydrogen Fuel,0
C032,2045,Global,Materials,16307.0,0.0,2455671.13,121710000.0,49114024.96,Hydrogen Fuel,0
C032,2046,Global,Materials,16307.0,0.0,2455671.13,121710000.0,51569696.09,Hydrogen Fuel,0
C032,2047,Global,Materials,16307.0,0.0,2455671.13,121710000.0,54025367.220000006,Hydrogen Fuel,0
C032,2048,Global,Materials,16308.0,0.0,2455821.72,121710000.0,56481188.940000005,Hydrogen Fuel,0
C032,2049,Global,Materials,16307.0,0.0,2455671.13,121710000.0,58936860.07000001,Hydrogen Fuel,0
C032,2050,Global,Materials,16307.0,0.0,2455671.13,121710000.0,61392531.20000001,Hydrogen Fuel,0
C033,2025,Global,Financials,0.0,0.0,0.0,0.0,0.0,,0
C033,2026,Global,Financials,2249280.0,2298130000.0,42711237.93,2298130000.0,42711237.93,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C033,2027,Global,Financials,2249280.0,2298130000.0,85422475.86000001,4596260000.0,128133713.79000002,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C033,2028,Global,Financials,2249280.0,2298130000.0,128133713.79000002,6894390000.0,256267427.58000004,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C033,2029,Global,Financials,2249280.0,2298130000.0,170844951.72,9192520000.0,427112379.3000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech,547946
C033,2030,Global,Financials,2249280.0,530820000.0,174256305.5,9723340000.0,601368684.8000001,Energy Efficiency Upgrades; Carbon Capture and Storage; Hydrogen Fuel; Grid-scale Battery Storage; Heat Pumps; Electrification of Equipment; Wind Power; Process Electrification; EV Fleet Transition; Smart Grid Tech; Energy Efficiency Upgrades; Carbon Capture and Storage,255178
C033,2031,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2032,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2033,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2034,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2035,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2036,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2037,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2038,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2039,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2040,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2041,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2042,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2043,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2044,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2045,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2046,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2047,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2048,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2049,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C033,2050,Global,Financials,0.0,0.0,0.0,9723340000.0,601368684.8000001,,0
C034,2025,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2026,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2027,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2028,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2029,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2030,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
C034,2031,EU,Energy,0.0,0.0,0.0,0.0,0.0,,0
